unique_id,n_obs,estado,regimen,ganador,mase_naive,mase_seasonal_naive,mase_ganador,structural_filter
M110,48,ok,estacional_con_tendencia,ses,0.5642633228840126,1.1755485893416928,0.5194741196273303,False
M1074,48,ok,estacional_con_tendencia,mean,2.7941176470588234,1.2745098039215685,2.8400882274902948,False
M383,48,ok,estacional_con_tendencia,weighted_moving_average,0.6194498592159411,0.571799870045484,0.4701104613385313,False
M258,48,ok,no_estacional_con_tendencia,linear_regression,0.5844298245614036,0.8391812865497076,0.53651301940713,False
M736,48,ok,no_estacional_plano,ses,0.5151377535573721,0.9744171964880411,0.5115163412634728,False
M1282,48,ok,no_estacional_con_tendencia,holt,0.586552217453505,1.7889842632331903,0.6202221424954552,False
M64,48,ok,no_estacional_plano,mean,0.6091987365435442,0.5391607039257397,0.3553073488887157,False
M970,48,ok,no_estacional_con_tendencia,holt,0.7609966946351385,3.7085558098143907,0.5683693316098908,False
M394,48,ok,estacional_con_tendencia,holt_winters,0.8856259659969089,0.6877897990726429,0.9455947579627759,False
M747,48,ok,estacional_plano,seasonal_naive,1.4860005894488655,0.6147951665193044,0.6147951665193044,False
M132,48,ok,estacional_plano,mean,0.8896103896103896,1.2402597402597402,0.994771037590672,False
M216,48,ok,no_estacional_plano,linear_regression,0.9046095800524934,1.1635498687664043,1.0057751272238495,False
M85,48,ok,no_estacional_con_tendencia,naive,1.2589427033871479,2.336182336182336,1.2589427033871479,False
M1395,48,ok,estacional_plano,auto_sarima,1.6880341880341878,1.7094017094017095,1.3042885570285747,False
M979,48,ok,no_estacional_plano,holt,0.8618618618618619,5.609344638756404,0.8529219376356607,False
M135,48,ok,no_estacional_con_tendencia,auto_arima,1.1430303030303028,1.2672727272727273,0.8296126313934212,False
M812,48,ok,no_estacional_con_tendencia,linear_regression,0.37389504307933313,3.6059080228264517,0.593541695401863,False
M103,48,ok,no_estacional_con_tendencia,linear_regression,1.147582697201018,1.2606022052586938,0.8276433135983399,False
M303,48,ok,estacional_plano,holt,0.677570093457944,0.5529595015576324,0.6646820011990647,False
M1417,48,ok,no_estacional_con_tendencia,naive,0.6399599046835363,5.3706955965149135,0.6399599046835363,False
M1039,48,ok,no_estacional_plano,auto_arima,0.7613617853070533,4.837541401965576,0.8808257620344896,False
M795,48,ok,estacional_plano,auto_sarima,1.669433962264151,1.1735849056603773,0.415885815727166,False
M1296,48,ok,no_estacional_con_tendencia,auto_arima,1.5840071877807727,6.17026055705301,1.365680186400027,False
M1175,48,ok,no_estacional_con_tendencia,linear_regression,0.4908566444604657,1.4017240154319615,0.3168738533504843,False
M1346,48,ok,estacional_plano,auto_ets,1.3001144523543124,0.6159267323734137,0.21277559895486056,False
M511,48,ok,estacional_con_tendencia,auto_sarima,1.1245206406496728,1.0856079404466499,0.7943189426379822,False
M149,48,ok,no_estacional_plano,holt,0.9474789915966386,1.5982726423902895,0.7857138442303941,False
M585,48,ok,no_estacional_plano,weighted_moving_average,0.3151981076286221,4.798844561706773,0.37677675173239916,False
M204,48,ok,no_estacional_plano,ses,1.126828038325769,1.1750714405782485,1.0252325291690294,False
M1046,48,ok,no_estacional_con_tendencia,naive,1.0047690921463148,4.368203157170556,1.0047690921463148,False
M1088,48,ok,no_estacional_con_tendencia,auto_arima,0.2642062097246632,7.1910410913047125,0.29251401790944853,False
M817,48,ok,no_estacional_plano,auto_arima,0.3368544600938967,1.278672032193159,0.297897874695143,False
M933,48,ok,estacional_con_tendencia,auto_sarima,2.006926722566533,2.5587445729625826,0.36925565007711864,False
M409,48,ok,no_estacional_plano,weighted_moving_average,0.6490106544901066,0.49299847792998475,0.7357534246575342,False
M1324,48,ok,estacional_con_tendencia,holt_winters,1.6252940144048875,1.5837546314238327,0.8744210095321793,False
